log_id,principal,action,resource,lab_result,clinical_note,billing_info,purpose,timestamp,label
log_30610,doc_44,read_phi,phi_rec_113,1,1,0,diagnosis,2025-05-21T14:49:19,benign
log_30611,doc_15,read_phi,phi_rec_1525,0,0,0,marketing,2025-05-19T06:21:29,benign
log_30612,doc_45,read_phi,phi_rec_1341,0,0,0,billing,2025-03-01T19:57:21,benign
log_30613,doc_40,read_phi,phi_rec_1226,1,1,0,diagnosis,2025-01-16T15:59:37,benign
log_30614,doc_5,read_phi,phi_rec_407,0,0,0,billing,2025-07-02T05:29:30,benign
log_30615,doc_18,read_phi,phi_rec_886,0,0,0,billing,2025-05-23T06:06:40,benign
log_30616,doc_21,read_phi,phi_rec_282,0,0,0,billing,2025-07-07T09:45:17,benign
log_30617,doc_25,read_phi,phi_rec_867,0,0,0,billing,2025-05-08T10:18:05,benign
log_30618,bclerk_2,read_phi,phi_rec_1778,0,0,1,billing,2025-08-16T18:35:41,benign
log_30619,doc_14,read_phi,phi_rec_539,1,1,0,diagnosis,2025-04-25T03:05:09,benign
log_30620,doc_38,read_phi,phi_rec_1310,0,0,0,billing,2025-05-04T17:22:00,benign
log_30621,doc_23,read_phi,phi_rec_814,0,0,0,marketing,2025-01-16T11:06:45,benign
log_30622,bclerk_4,read_phi,phi_rec_301,0,0,1,billing,2025-07-28T10:07:06,benign
log_30623,doc_18,read_phi,phi_rec_953,0,0,0,billing,2025-07-20T04:35:18,benign
log_30624,doc_48,read_phi,phi_rec_1771,1,1,0,research,2025-05-07T22:29:14,benign
log_30625,doc_34,read_phi,phi_rec_1407,1,1,0,research,2025-05-31T03:08:04,benign
log_30626,doc_29,read_phi,phi_rec_1493,1,1,0,diagnosis,2025-07-14T10:38:46,benign
log_30627,bclerk_12,read_phi,phi_rec_382,0,0,1,billing,2025-02-09T21:22:09,benign
log_30628,doc_44,read_phi,phi_rec_1030,1,1,0,diagnosis,2025-02-26T14:41:01,benign
log_30629,doc_13,read_phi,phi_rec_709,0,0,0,marketing,2025-01-01T10:38:08,benign
log_30630,doc_40,read_phi,phi_rec_1683,1,1,0,diagnosis,2025-06-22T10:03:34,benign
log_30631,doc_9,read_phi,phi_rec_760,1,1,0,research,2025-02-07T05:12:25,benign
log_30632,doc_14,read_phi,phi_rec_1342,0,1,0,billing,2025-06-04T18:44:16,violation_hipaa_auth
log_30633,doc_49,read_phi,phi_rec_1912,0,0,0,billing,2025-01-09T17:46:51,benign
log_30634,doc_33,read_phi,phi_rec_340,1,0,0,diagnosis,2025-04-14T19:23:57,benign
log_30635,bclerk_9,read_phi,phi_rec_741,0,0,1,billing,2025-07-14T04:35:53,benign
log_30636,bclerk_5,read_phi,phi_rec_176,1,0,0,billing,2025-03-13T23:03:47,violation_hipaa_min_necessary
log_30637,bclerk_10,read_phi,phi_rec_965,0,0,1,billing,2025-07-11T06:59:48,benign
log_30638,doc_33,read_phi,phi_rec_1481,0,0,0,billing,2025-05-03T12:13:47,benign
log_30639,doc_16,read_phi,phi_rec_609,0,0,0,marketing,2025-05-06T07:54:39,benign
log_30640,doc_36,read_phi,phi_rec_608,1,1,0,diagnosis,2025-07-19T14:57:58,benign
log_30641,doc_21,read_phi,phi_rec_1399,0,1,0,research,2025-06-02T08:37:53,violation_gdpr_art18
log_30642,doc_18,read_phi,phi_rec_1344,0,0,0,billing,2025-02-15T18:20:19,benign
log_30643,doc_15,read_phi,phi_rec_947,0,1,0,research,2025-03-17T02:06:49,benign
log_30644,doc_9,read_phi,phi_rec_733,0,0,0,billing,2025-02-20T19:02:31,benign
log_30645,doc_28,read_phi,phi_rec_1354,0,0,0,billing,2025-05-27T23:31:52,benign
log_30646,doc_48,read_phi,phi_rec_585,0,0,0,billing,2025-07-02T13:47:02,benign
log_30647,doc_8,read_phi,phi_rec_1735,0,0,0,billing,2025-06-19T07:19:49,benign
log_30648,bclerk_0,read_phi,phi_rec_1809,0,0,1,billing,2025-06-23T12:09:21,benign
log_30649,doc_4,read_phi,phi_rec_1197,0,1,0,research,2025-02-09T23:14:33,benign
log_30650,doc_8,read_phi,phi_rec_1422,1,0,0,diagnosis,2025-03-22T03:48:37,benign
log_30651,bclerk_7,read_phi,phi_rec_1998,1,0,0,billing,2025-08-09T20:22:10,violation_hipaa_min_necessary
log_30652,doc_38,read_phi,phi_rec_91,0,0,0,billing,2025-05-19T12:13:34,benign
log_30653,doc_5,read_phi,phi_rec_1756,1,1,0,diagnosis,2025-05-22T12:59:46,benign
log_30654,bclerk_10,read_phi,phi_rec_1918,0,0,1,billing,2025-04-29T11:38:41,benign
log_30655,doc_1,read_phi,phi_rec_144,0,0,0,marketing,2025-06-30T03:14:54,benign
log_30656,doc_14,read_phi,phi_rec_775,0,0,0,marketing,2025-05-14T12:06:10,benign
log_30657,doc_42,read_phi,phi_rec_1465,0,0,0,marketing,2025-01-22T19:36:05,benign
log_30658,doc_21,read_phi,phi_rec_282,1,1,0,diagnosis,2025-06-04T09:15:48,benign
log_30659,doc_2,read_phi,phi_rec_1075,0,0,0,billing,2025-05-27T08:51:44,benign
log_30660,doc_22,read_phi,phi_rec_1096,1,1,0,diagnosis,2025-04-07T23:13:02,benign
log_30661,doc_43,read_phi,phi_rec_1507,0,0,0,billing,2025-06-15T22:51:07,benign
log_30662,doc_39,read_phi,phi_rec_670,0,1,0,diagnosis,2025-05-24T04:47:53,benign
log_30663,doc_47,read_phi,phi_rec_1401,1,1,0,research,2025-06-19T03:29:17,benign
log_30664,doc_44,read_phi,phi_rec_1030,0,0,0,billing,2025-01-14T12:16:43,benign
log_30665,bclerk_12,read_phi,phi_rec_712,0,0,1,billing,2025-02-13T01:53:35,benign
log_30666,doc_34,read_phi,phi_rec_1261,1,1,0,diagnosis,2025-05-28T19:14:23,benign
log_30667,doc_24,read_phi,phi_rec_1074,0,0,0,billing,2025-01-07T12:44:04,benign
log_30668,doc_15,read_phi,phi_rec_1640,1,1,0,diagnosis,2025-06-22T01:36:46,benign
log_30669,doc_21,read_phi,phi_rec_57,0,0,0,marketing,2025-06-26T10:24:01,benign
log_30670,doc_43,read_phi,phi_rec_236,1,1,0,research,2025-04-28T04:37:22,benign
log_30671,doc_48,read_phi,phi_rec_1850,1,1,0,diagnosis,2025-01-28T20:00:54,benign
log_30672,doc_36,read_phi,phi_rec_1985,0,1,0,diagnosis,2025-07-09T09:37:56,benign
log_30673,doc_16,read_phi,phi_rec_609,0,0,0,billing,2025-02-07T10:54:18,benign
log_30674,doc_47,read_phi,phi_rec_382,0,0,0,marketing,2025-07-18T06:44:34,benign
log_30675,doc_24,read_phi,phi_rec_396,0,0,0,billing,2025-02-16T22:45:54,benign
log_30676,doc_21,read_phi,phi_rec_610,1,0,0,diagnosis,2025-04-03T20:59:22,benign
log_30677,doc_49,read_phi,phi_rec_1297,1,1,0,research,2025-05-17T02:08:48,benign
log_30678,doc_1,read_phi,phi_rec_601,0,0,0,marketing,2025-05-08T22:31:09,benign
log_30679,doc_32,read_phi,phi_rec_73,0,0,0,marketing,2025-05-24T09:46:47,benign
log_30680,bclerk_2,read_phi,phi_rec_634,0,0,1,billing,2025-05-28T18:15:11,benign
log_30681,doc_13,read_phi,phi_rec_39,1,1,0,research,2025-05-02T13:41:17,benign
log_30682,doc_35,read_phi,phi_rec_440,1,0,0,diagnosis,2025-04-16T00:49:43,benign
log_30683,doc_2,read_phi,phi_rec_1746,0,0,0,billing,2025-01-08T06:11:01,benign
log_30684,bclerk_12,read_phi,phi_rec_501,0,0,1,billing,2025-04-18T01:16:47,benign
log_30685,doc_33,read_phi,phi_rec_924,0,0,0,billing,2025-02-22T05:31:08,benign
log_30686,bclerk_1,read_phi,phi_rec_30,0,0,1,billing,2025-05-21T06:18:44,benign
log_30687,doc_20,read_phi,phi_rec_1546,1,1,0,diagnosis,2025-01-19T05:39:21,benign
log_30688,bclerk_0,read_phi,phi_rec_1409,0,0,1,billing,2025-02-18T15:46:43,benign
log_30689,doc_37,read_phi,phi_rec_599,1,1,0,diagnosis,2025-04-16T05:35:23,benign
log_30690,doc_13,read_phi,phi_rec_39,0,0,0,billing,2025-02-27T06:26:25,benign
log_30691,doc_27,read_phi,phi_rec_1605,1,1,0,research,2025-05-24T21:43:15,benign
log_30692,bclerk_4,read_phi,phi_rec_1132,0,0,1,billing,2025-06-05T12:19:33,benign
log_30693,bclerk_14,read_phi,phi_rec_1082,0,0,1,billing,2025-06-17T20:00:56,benign
log_30694,doc_27,read_phi,phi_rec_1040,0,1,0,diagnosis,2025-08-20T07:27:09,benign
log_30695,doc_3,read_phi,phi_rec_45,0,1,0,research,2025-02-04T18:03:43,benign
log_30696,bclerk_8,read_phi,phi_rec_242,0,0,1,billing,2025-03-29T22:07:01,benign
log_30697,doc_22,read_phi,phi_rec_133,0,1,0,diagnosis,2025-01-20T03:21:40,benign
log_30698,bclerk_3,read_phi,phi_rec_1442,0,0,1,billing,2025-07-11T22:15:19,benign
log_30699,doc_41,read_phi,phi_rec_366,1,1,0,diagnosis,2025-04-27T12:04:42,benign
log_30700,doc_1,read_phi,phi_rec_1009,0,0,0,marketing,2025-05-29T07:40:31,benign
log_30701,doc_28,read_phi,phi_rec_69,0,0,0,marketing,2025-03-06T12:22:57,benign
log_30702,bclerk_12,read_phi,phi_rec_1020,0,0,1,billing,2025-02-23T13:30:29,benign
log_30703,doc_12,read_phi,phi_rec_1158,1,1,0,research,2025-03-29T19:02:40,benign
log_30704,doc_42,read_phi,phi_rec_1562,1,0,0,diagnosis,2025-06-19T10:13:25,benign
log_30705,doc_48,read_phi,phi_rec_1850,1,0,0,diagnosis,2025-03-28T16:50:33,benign
log_30706,bclerk_0,read_phi,phi_rec_884,0,0,1,marketing,2025-05-04T09:51:52,violation_gdpr_art18
log_30707,doc_19,read_phi,phi_rec_348,0,0,0,billing,2025-05-12T23:38:08,benign
log_30708,doc_2,read_phi,phi_rec_412,0,0,0,marketing,2025-03-29T18:44:08,benign
log_30709,bclerk_12,read_phi,phi_rec_905,0,0,1,billing,2025-06-19T23:23:55,benign
log_30710,doc_33,read_phi,phi_rec_584,1,1,0,diagnosis,2025-01-22T00:11:12,benign
log_30711,bclerk_1,read_phi,phi_rec_1125,0,0,1,billing,2025-01-20T01:03:36,benign
log_30712,doc_9,read_phi,phi_rec_901,0,0,0,billing,2025-03-20T05:01:44,benign
log_30713,doc_43,read_phi,phi_rec_455,1,1,0,diagnosis,2025-03-31T20:55:30,benign
log_30714,doc_11,read_phi,phi_rec_872,1,1,0,research,2025-03-03T09:41:31,benign
log_30715,doc_5,read_phi,phi_rec_129,0,1,0,marketing,2025-02-02T17:56:03,violation_hipaa_auth
log_30716,doc_31,read_phi,phi_rec_1499,1,1,0,diagnosis,2025-06-23T19:32:03,benign
log_30717,doc_15,read_phi,phi_rec_1303,0,1,0,diagnosis,2025-05-26T10:28:40,benign
log_30718,doc_9,read_phi,phi_rec_906,0,1,0,diagnosis,2025-08-18T04:31:35,violation_hipaa_auth
log_30719,bclerk_4,read_phi,phi_rec_1141,0,0,1,billing,2025-08-19T14:12:02,benign
log_30720,doc_32,read_phi,phi_rec_1780,0,0,0,billing,2025-08-07T10:40:18,benign
log_30721,doc_4,read_phi,phi_rec_1015,0,0,0,marketing,2025-07-04T14:42:36,benign
log_30722,doc_37,read_phi,phi_rec_981,1,1,0,diagnosis,2025-04-09T14:48:35,benign
log_30723,doc_8,read_phi,phi_rec_1735,0,0,0,billing,2025-02-07T10:04:11,benign
log_30724,doc_6,read_phi,phi_rec_1234,0,1,0,diagnosis,2025-03-01T16:23:21,benign
log_30725,bclerk_10,read_phi,phi_rec_698,0,0,1,billing,2025-08-13T16:12:40,benign
log_30726,bclerk_13,read_phi,phi_rec_1026,0,0,1,billing,2025-04-07T23:29:37,benign
log_30727,doc_24,read_phi,phi_rec_1457,0,0,0,billing,2025-06-27T17:52:15,benign
log_30728,doc_26,read_phi,phi_rec_437,0,1,0,research,2025-01-06T13:27:55,benign
log_30729,bclerk_11,read_phi,phi_rec_1068,0,0,1,billing,2025-04-27T05:46:32,benign
log_30730,doc_9,read_phi,phi_rec_551,0,0,0,billing,2025-07-10T12:20:43,benign
log_30731,bclerk_3,read_phi,phi_rec_1808,0,0,1,billing,2025-04-19T17:44:04,benign
log_30732,bclerk_10,read_phi,phi_rec_390,0,0,1,billing,2025-05-04T03:54:58,benign
log_30733,bclerk_7,read_phi,phi_rec_603,0,0,1,billing,2025-04-24T20:27:16,benign
log_30734,bclerk_10,read_phi,phi_rec_799,0,0,1,billing,2025-07-29T14:25:33,benign
log_30735,doc_2,read_phi,phi_rec_372,0,0,0,billing,2025-06-28T02:02:04,benign
log_30736,doc_6,read_phi,phi_rec_208,0,0,0,billing,2025-05-07T04:28:42,benign
log_30737,doc_36,read_phi,phi_rec_1646,0,0,0,marketing,2025-02-03T11:24:23,benign
log_30738,doc_35,read_phi,phi_rec_420,0,0,0,marketing,2025-04-03T01:20:03,benign
log_30739,bclerk_10,read_phi,phi_rec_1876,0,0,1,billing,2025-05-03T23:34:42,benign
log_30740,doc_47,read_phi,phi_rec_1749,1,1,0,research,2025-06-19T02:12:49,benign
log_30741,doc_45,read_phi,phi_rec_1260,1,1,0,diagnosis,2025-08-19T00:59:29,benign
log_30742,bclerk_3,read_phi,phi_rec_854,0,0,1,billing,2025-01-10T22:24:19,benign
log_30743,bclerk_3,read_phi,phi_rec_1361,0,0,1,billing,2025-07-13T18:06:10,benign
log_30744,doc_11,read_phi,phi_rec_868,0,0,0,billing,2025-05-12T15:02:14,benign
log_30745,doc_49,read_phi,phi_rec_1095,0,0,0,marketing,2025-06-27T05:14:10,benign
log_30746,doc_40,read_phi,phi_rec_1914,1,1,0,research,2025-02-12T03:21:49,benign
log_30747,doc_21,read_phi,phi_rec_1534,0,1,0,research,2025-04-22T06:20:32,benign
log_30748,doc_9,read_phi,phi_rec_733,1,1,0,research,2025-05-29T14:37:26,benign
log_30749,bclerk_12,read_phi,phi_rec_440,0,0,1,billing,2025-05-17T19:33:08,benign
log_30750,doc_18,read_phi,phi_rec_1263,1,1,0,diagnosis,2025-07-01T04:06:28,benign
log_30751,doc_33,read_phi,phi_rec_497,0,0,0,marketing,2025-05-28T03:11:27,benign
log_30752,doc_2,read_phi,phi_rec_206,1,0,0,diagnosis,2025-08-24T02:56:04,benign
log_30753,doc_46,read_phi,phi_rec_59,1,1,0,diagnosis,2025-06-06T09:14:29,benign
log_30754,bclerk_0,read_phi,phi_rec_490,0,0,1,marketing,2025-03-17T16:19:47,violation_gdpr_art18
log_30755,doc_4,read_phi,phi_rec_105,1,1,0,research,2025-07-26T10:05:30,benign
log_30756,bclerk_0,read_phi,phi_rec_1105,0,0,1,billing,2025-05-11T10:35:18,benign
log_30757,doc_42,read_phi,phi_rec_232,1,1,0,research,2025-03-27T06:15:17,benign
log_30758,doc_13,read_phi,phi_rec_1239,0,0,0,marketing,2025-06-21T22:04:23,benign
log_30759,bclerk_2,read_phi,phi_rec_817,0,0,1,billing,2025-08-24T01:13:14,benign
log_30760,doc_15,read_phi,phi_rec_1648,0,0,0,marketing,2025-01-22T23:38:31,benign
log_30761,doc_22,read_phi,phi_rec_1531,0,0,0,research,2025-08-10T15:01:41,benign
log_30762,doc_1,read_phi,phi_rec_496,0,0,0,billing,2025-04-09T02:22:29,benign
log_30763,doc_26,read_phi,phi_rec_731,0,0,0,billing,2025-02-12T19:11:04,benign
log_30764,doc_12,read_phi,phi_rec_1158,1,0,0,diagnosis,2025-03-07T07:52:47,benign
log_30765,doc_25,read_phi,phi_rec_1132,0,0,0,billing,2025-02-08T01:07:14,benign
log_30766,doc_5,read_phi,phi_rec_48,1,1,0,research,2025-07-12T01:04:27,benign
log_30767,doc_35,read_phi,phi_rec_1199,1,1,0,diagnosis,2025-04-12T10:03:46,benign
log_30768,doc_22,read_phi,phi_rec_987,0,0,0,diagnosis,2025-06-30T19:48:20,benign
log_30769,bclerk_9,read_phi,phi_rec_822,0,0,1,billing,2025-02-01T10:17:47,benign
log_30770,doc_17,read_phi,phi_rec_1228,1,1,0,research,2025-01-20T11:09:24,benign
log_30771,doc_30,read_phi,phi_rec_353,1,1,0,diagnosis,2025-03-27T19:21:07,benign
log_30772,doc_43,read_phi,phi_rec_1972,0,0,0,marketing,2025-01-06T13:03:47,benign
log_30773,doc_45,read_phi,phi_rec_1042,0,0,0,billing,2025-05-30T00:03:31,benign
log_30774,doc_21,read_phi,phi_rec_435,0,1,0,diagnosis,2025-01-02T06:27:50,benign
log_30775,doc_34,read_phi,phi_rec_1714,0,0,0,marketing,2025-05-28T22:20:36,benign
log_30776,doc_16,read_phi,phi_rec_613,0,0,0,billing,2025-02-14T13:17:51,benign
log_30777,bclerk_4,read_phi,phi_rec_1050,0,0,1,billing,2025-05-27T07:59:36,benign
log_30778,doc_16,read_phi,phi_rec_361,1,1,0,diagnosis,2025-08-19T05:59:32,benign
log_30779,doc_26,read_phi,phi_rec_1417,1,1,0,diagnosis,2025-05-21T11:36:23,benign
log_30780,doc_36,read_phi,phi_rec_459,0,0,0,billing,2025-06-18T23:23:36,benign
log_30781,doc_24,read_phi,phi_rec_460,0,0,0,billing,2025-04-07T23:43:20,benign
log_30782,bclerk_13,read_phi,phi_rec_284,0,0,1,billing,2025-01-06T01:29:03,benign
log_30783,doc_28,read_phi,phi_rec_1180,0,0,0,billing,2025-05-15T20:43:39,benign
log_30784,doc_16,read_phi,phi_rec_1663,0,0,0,billing,2025-01-03T19:56:51,benign
log_30785,doc_41,read_phi,phi_rec_1874,0,0,0,billing,2025-06-17T00:23:12,benign
log_30786,doc_21,read_phi,phi_rec_444,0,0,0,billing,2025-03-10T13:23:50,benign
log_30787,doc_12,read_phi,phi_rec_1568,0,0,0,marketing,2025-04-23T05:00:12,benign
log_30788,doc_9,read_phi,phi_rec_369,0,0,0,billing,2025-03-10T17:06:11,benign
log_30789,doc_35,read_phi,phi_rec_323,1,1,0,diagnosis,2025-08-01T16:35:22,benign
log_30790,bclerk_3,read_phi,phi_rec_1602,0,0,1,billing,2025-01-26T15:19:41,benign
log_30791,doc_44,read_phi,phi_rec_495,1,0,0,diagnosis,2025-06-20T08:18:40,benign
log_30792,doc_8,read_phi,phi_rec_1983,1,0,0,diagnosis,2025-04-23T15:52:29,benign
log_30793,doc_4,read_phi,phi_rec_1175,0,1,0,diagnosis,2025-08-06T10:34:02,benign
log_30794,doc_0,read_phi,phi_rec_1559,1,0,0,diagnosis,2025-04-08T03:59:22,benign
log_30795,doc_19,read_phi,phi_rec_834,1,1,0,research,2025-07-20T19:46:12,benign
log_30796,doc_23,read_phi,phi_rec_1977,0,1,0,research,2025-06-15T03:52:03,benign
log_30797,doc_2,read_phi,phi_rec_1830,0,0,0,marketing,2025-03-16T12:59:53,benign
log_30798,doc_49,read_phi,phi_rec_1959,0,0,0,billing,2025-08-02T04:00:57,benign
log_30799,doc_48,read_phi,phi_rec_1413,0,0,0,billing,2025-08-16T08:22:43,benign
log_30800,doc_9,read_phi,phi_rec_1428,0,0,0,billing,2025-05-30T22:03:27,benign
log_30801,doc_33,read_phi,phi_rec_227,0,0,0,billing,2025-01-11T15:03:53,benign
log_30802,doc_2,read_phi,phi_rec_411,1,1,0,diagnosis,2025-01-18T11:27:29,benign
log_30803,doc_21,read_phi,phi_rec_570,1,1,0,research,2025-08-20T16:06:05,benign
log_30804,doc_4,read_phi,phi_rec_1843,1,1,0,diagnosis,2025-06-07T17:25:35,benign
log_30805,doc_30,read_phi,phi_rec_629,1,1,0,research,2025-08-08T21:49:44,benign
log_30806,doc_10,read_phi,phi_rec_307,1,1,0,research,2025-04-30T15:13:22,benign
log_30807,doc_43,read_phi,phi_rec_1972,0,0,0,marketing,2025-07-01T03:53:20,benign
log_30808,doc_42,read_phi,phi_rec_1358,1,1,0,diagnosis,2025-03-31T17:19:54,benign
log_30809,doc_4,read_phi,phi_rec_1212,0,1,0,diagnosis,2025-04-20T04:29:14,violation_hipaa_auth
log_30810,doc_13,read_phi,phi_rec_334,1,1,0,diagnosis,2025-08-21T19:50:00,benign
log_30811,doc_0,read_phi,phi_rec_1662,0,1,0,diagnosis,2025-01-29T10:57:47,violation_hipaa_auth
log_30812,doc_28,read_phi,phi_rec_1651,0,0,0,marketing,2025-08-05T17:41:49,benign
log_30813,bclerk_2,read_phi,phi_rec_1080,0,0,1,billing,2025-04-09T11:55:25,benign
log_30814,doc_44,read_phi,phi_rec_1612,1,1,0,diagnosis,2025-05-12T15:41:05,benign
log_30815,doc_23,read_phi,phi_rec_771,0,0,0,marketing,2025-04-16T14:16:14,benign
log_30816,doc_30,read_phi,phi_rec_905,0,0,0,marketing,2025-06-12T06:56:32,benign
log_30817,doc_1,read_phi,phi_rec_1365,0,0,0,billing,2025-04-03T15:23:51,benign
log_30818,doc_10,read_phi,phi_rec_1551,0,0,0,marketing,2025-04-03T19:24:33,benign
log_30819,doc_31,read_phi,phi_rec_1330,0,0,0,billing,2025-06-14T06:36:21,benign
log_30820,doc_9,read_phi,phi_rec_110,1,1,0,diagnosis,2025-06-07T01:18:25,benign
log_30821,bclerk_12,read_phi,phi_rec_1830,0,0,1,billing,2025-03-08T09:21:15,benign
log_30822,bclerk_8,read_phi,phi_rec_1686,0,0,1,billing,2025-04-01T03:40:55,benign
log_30823,doc_10,read_phi,phi_rec_975,0,0,0,marketing,2025-03-26T22:14:08,benign
log_30824,doc_33,read_phi,phi_rec_924,0,0,0,billing,2025-05-29T10:52:46,benign
log_30825,doc_15,read_phi,phi_rec_58,0,1,0,research,2025-04-12T05:48:29,benign
log_30826,doc_39,read_phi,phi_rec_1445,0,0,0,billing,2025-08-24T04:50:44,benign
log_30827,doc_21,read_phi,phi_rec_944,0,1,0,diagnosis,2025-07-09T16:29:50,benign
log_30828,doc_19,read_phi,phi_rec_1835,0,0,0,billing,2025-06-17T15:09:54,benign
log_30829,doc_39,read_phi,phi_rec_670,0,0,0,marketing,2025-07-12T08:49:23,benign
log_30830,doc_1,read_phi,phi_rec_189,0,0,0,marketing,2025-06-23T15:54:13,benign
log_30831,doc_39,read_phi,phi_rec_670,0,0,0,billing,2025-01-11T16:56:33,benign
log_30832,doc_42,read_phi,phi_rec_1388,1,1,0,research,2025-07-02T23:48:43,benign
log_30833,doc_26,read_phi,phi_rec_1417,1,1,0,diagnosis,2025-08-20T16:15:37,benign
log_30834,doc_15,read_phi,phi_rec_1975,0,0,0,marketing,2025-04-28T23:38:09,benign
log_30835,bclerk_13,read_phi,phi_rec_1207,0,0,1,billing,2025-03-16T03:04:37,benign
log_30836,doc_26,read_phi,phi_rec_1844,1,1,0,diagnosis,2025-01-23T10:22:36,benign
log_30837,doc_31,read_phi,phi_rec_998,0,0,0,marketing,2025-06-17T00:02:12,benign
log_30838,doc_44,read_phi,phi_rec_1873,0,0,0,billing,2025-06-12T02:07:14,benign
log_30839,doc_24,read_phi,phi_rec_1065,1,1,0,research,2025-07-05T08:08:47,benign
log_30840,bclerk_6,read_phi,phi_rec_1366,0,0,1,billing,2025-07-12T09:48:56,benign
log_30841,doc_16,read_phi,phi_rec_1767,1,0,0,research,2025-02-04T00:59:07,benign
log_30842,bclerk_13,read_phi,phi_rec_320,0,0,1,billing,2025-03-21T12:33:34,benign
log_30843,doc_40,read_phi,phi_rec_1286,1,1,0,diagnosis,2025-03-12T06:53:39,benign
log_30844,doc_42,read_phi,phi_rec_602,0,0,0,billing,2025-01-18T22:04:54,benign
log_30845,bclerk_4,read_phi,phi_rec_1875,0,0,1,billing,2025-02-23T11:38:13,benign
log_30846,doc_37,read_phi,phi_rec_1945,0,1,0,research,2025-07-13T19:45:55,benign
log_30847,doc_22,read_phi,phi_rec_10,1,1,0,diagnosis,2025-06-11T17:13:38,benign
log_30848,doc_22,read_phi,phi_rec_1842,0,0,0,marketing,2025-03-11T22:17:39,benign
log_30849,bclerk_2,read_phi,phi_rec_1050,0,0,1,billing,2025-08-13T17:59:39,benign
log_30850,doc_26,read_phi,phi_rec_595,1,1,0,diagnosis,2025-06-21T11:23:52,benign
log_30851,doc_40,read_phi,phi_rec_355,0,0,0,billing,2025-07-30T18:42:48,benign
log_30852,doc_38,read_phi,phi_rec_633,1,0,0,diagnosis,2025-04-04T02:44:30,benign
log_30853,doc_23,read_phi,phi_rec_1284,1,0,0,diagnosis,2025-02-23T17:32:30,benign
log_30854,doc_8,read_phi,phi_rec_270,1,1,0,diagnosis,2025-07-25T19:22:00,benign
log_30855,doc_6,read_phi,phi_rec_727,1,1,0,research,2025-01-26T21:54:18,benign
log_30856,doc_28,read_phi,phi_rec_928,1,1,0,research,2025-06-05T12:37:56,benign
log_30857,doc_5,read_phi,phi_rec_1187,1,1,0,research,2025-02-23T18:22:19,benign
log_30858,doc_24,read_phi,phi_rec_460,0,1,0,diagnosis,2025-03-23T06:57:10,benign
log_30859,doc_16,read_phi,phi_rec_486,1,0,0,diagnosis,2025-05-09T20:34:11,benign
log_30860,doc_13,read_phi,phi_rec_481,1,1,0,diagnosis,2025-07-12T00:02:27,benign
log_30861,doc_33,read_phi,phi_rec_1574,0,1,0,research,2025-07-01T12:33:18,benign
log_30862,bclerk_4,read_phi,phi_rec_1289,0,0,1,billing,2025-03-13T09:48:09,benign
log_30863,doc_46,read_phi,phi_rec_1066,0,0,0,billing,2025-04-26T22:08:11,benign
log_30864,bclerk_0,read_phi,phi_rec_1765,0,0,1,billing,2025-01-12T10:47:41,benign
log_30865,doc_29,read_phi,phi_rec_1109,0,0,0,billing,2025-06-06T07:11:30,benign
log_30866,doc_27,read_phi,phi_rec_450,1,1,0,diagnosis,2025-05-28T10:51:53,benign
log_30867,doc_49,read_phi,phi_rec_1486,1,1,0,diagnosis,2025-02-18T04:41:04,benign
log_30868,doc_3,read_phi,phi_rec_1884,1,1,0,diagnosis,2025-07-07T10:31:12,benign
log_30869,doc_30,read_phi,phi_rec_905,0,0,0,billing,2025-01-31T14:47:16,benign
log_30870,doc_26,read_phi,phi_rec_815,1,1,0,diagnosis,2025-05-15T10:44:59,benign
log_30871,doc_48,read_phi,phi_rec_1771,0,0,0,billing,2025-08-26T23:28:27,benign
log_30872,doc_44,read_phi,phi_rec_750,0,0,0,marketing,2025-05-18T09:17:06,benign
log_30873,doc_24,read_phi,phi_rec_1815,0,0,0,billing,2025-04-12T13:18:58,benign
log_30874,doc_48,read_phi,phi_rec_1771,1,1,0,research,2025-01-15T09:53:26,benign
log_30875,doc_28,read_phi,phi_rec_308,0,0,0,marketing,2025-07-13T09:24:54,benign
log_30876,doc_45,read_phi,phi_rec_289,0,0,0,billing,2025-08-12T07:09:59,benign
log_30877,bclerk_2,read_phi,phi_rec_1634,0,0,1,billing,2025-04-26T18:13:47,benign
log_30878,doc_30,read_phi,phi_rec_993,0,0,0,marketing,2025-03-22T12:27:03,benign
log_30879,doc_36,read_phi,phi_rec_171,0,0,0,billing,2025-07-01T00:41:54,benign
log_30880,doc_1,read_phi,phi_rec_1953,0,0,0,marketing,2025-08-04T01:43:25,benign
log_30881,doc_7,read_phi,phi_rec_229,1,0,0,diagnosis,2025-03-26T20:52:23,benign
log_30882,doc_40,read_phi,phi_rec_835,1,0,0,diagnosis,2025-04-04T18:05:07,benign
log_30883,bclerk_8,read_phi,phi_rec_422,0,0,1,billing,2025-03-16T22:20:04,benign
log_30884,doc_28,read_phi,phi_rec_1180,1,1,0,research,2025-01-18T14:41:57,benign
log_30885,doc_22,read_phi,phi_rec_987,1,0,0,diagnosis,2025-01-12T21:18:01,benign
log_30886,doc_33,read_phi,phi_rec_688,1,1,0,diagnosis,2025-05-16T17:36:59,benign
log_30887,doc_29,read_phi,phi_rec_879,0,1,0,research,2025-07-11T01:25:47,benign
