log_id,principal,action,resource,lab_result,clinical_note,billing_info,request_timestamp,process_timestamp,label
req_ben_21314,pat_1828,request_access,phi_rec_1828,1,1,1,2025-08-09T00:00:00,2025-08-11T00:00:00,benign
req_ben_9579,pat_183,request_access,phi_rec_183,0,1,0,2025-08-27T00:00:00,2025-08-31T00:00:00,benign
req_ben_22635,pat_125,request_access,phi_rec_125,1,1,1,2025-08-14T00:00:00,2025-08-28T00:00:00,benign
req_ben_30489,pat_760,request_access,phi_rec_760,0,1,0,2025-08-27T00:00:00,2025-08-30T00:00:00,benign
req_ben_14512,pat_898,request_access,phi_rec_898,1,1,1,2025-08-26T00:00:00,2025-09-13T00:00:00,benign
req_ben_6450,pat_533,request_access,phi_rec_533,1,0,1,2025-08-30T00:00:00,2025-09-18T00:00:00,benign
req_ben_45997,pat_1880,request_deactivation,phi_rec_1880,0,0,0,2025-08-08T00:00:00,2025-08-31T00:00:00,benign
req_ben_39902,pat_209,request_deactivation,phi_rec_209,0,0,0,2025-08-08T00:00:00,2025-08-19T00:00:00,benign
req_ben_46976,pat_266,request_access,phi_rec_266,1,1,1,2025-08-13T00:00:00,2025-08-14T00:00:00,benign
req_ben_3657,pat_1177,request_access,phi_rec_1177,1,1,1,2025-08-03T00:00:00,2025-08-14T00:00:00,benign
req_ben_46926,pat_1864,request_access,phi_rec_1864,1,1,1,2025-08-02T00:00:00,2025-08-26T00:00:00,benign
req_ben_2460,pat_1987,request_access,phi_rec_1987,1,1,1,2025-08-20T00:00:00,2025-08-28T00:00:00,benign
req_ben_39074,pat_787,request_deactivation,phi_rec_787,0,0,0,2025-08-12T00:00:00,2025-08-27T00:00:00,benign
req_ben_46101,pat_1768,request_deactivation,phi_rec_1768,0,0,0,2025-08-18T00:00:00,2025-08-21T00:00:00,benign
req_ben_6383,pat_309,request_access,phi_rec_309,1,1,1,2025-08-21T00:00:00,2025-08-22T00:00:00,benign
req_ben_12000,pat_583,request_access,phi_rec_583,0,1,0,2025-08-28T00:00:00,2025-09-17T00:00:00,benign
req_ben_43253,pat_724,request_deactivation,phi_rec_724,0,0,0,2025-08-02T00:00:00,2025-08-12T00:00:00,benign
req_ben_28733,pat_1105,request_access,phi_rec_1105,1,1,1,2025-08-08T00:00:00,2025-08-19T00:00:00,benign
req_ben_36986,pat_574,request_access,phi_rec_574,1,1,1,2025-08-21T00:00:00,2025-09-10T00:00:00,benign
req_vio_1012,pat_1601,request_access,phi_rec_1601,1,1,1,2025-05-12T00:00:00,,violation_gdpr_art15
req_ben_29011,pat_352,request_access,phi_rec_352,1,1,1,2025-08-21T00:00:00,2025-09-12T00:00:00,benign
req_ben_32192,pat_897,request_deactivation,phi_rec_897,0,0,0,2025-08-29T00:00:00,2025-09-14T00:00:00,benign
req_ben_34486,pat_746,request_access,phi_rec_746,1,1,1,2025-08-23T00:00:00,2025-09-14T00:00:00,benign
req_ben_32134,pat_32,request_access,phi_rec_32,1,1,0,2025-08-21T00:00:00,2025-09-15T00:00:00,benign
req_ben_4663,pat_1672,request_deactivation,phi_rec_1672,0,0,0,2025-08-29T00:00:00,2025-09-07T00:00:00,benign
req_ben_45118,pat_741,request_access,phi_rec_741,1,1,1,2025-08-30T00:00:00,2025-09-08T00:00:00,benign
req_ben_35087,pat_1639,request_deactivation,phi_rec_1639,0,0,0,2025-08-25T00:00:00,2025-09-12T00:00:00,benign
req_ben_9185,pat_142,request_access,phi_rec_142,1,1,1,2025-08-11T00:00:00,2025-08-24T00:00:00,benign
req_ben_25059,pat_566,request_access,phi_rec_566,1,1,1,2025-08-15T00:00:00,2025-09-05T00:00:00,benign
req_ben_21292,pat_1878,request_access,phi_rec_1878,0,1,1,2025-08-05T00:00:00,2025-08-25T00:00:00,benign
req_ben_44810,pat_954,request_deactivation,phi_rec_954,0,0,0,2025-08-28T00:00:00,2025-09-17T00:00:00,benign
req_ben_15016,pat_20,request_access,phi_rec_20,1,0,0,2025-08-13T00:00:00,2025-08-29T00:00:00,benign
req_ben_15977,pat_701,request_deactivation,phi_rec_701,0,0,0,2025-08-12T00:00:00,2025-08-27T00:00:00,benign
req_ben_1425,pat_235,request_deactivation,phi_rec_235,0,0,0,2025-08-03T00:00:00,2025-08-15T00:00:00,benign
req_ben_35576,pat_239,request_access,phi_rec_239,1,0,1,2025-08-29T00:00:00,2025-09-08T00:00:00,benign
req_ben_15801,pat_833,request_deactivation,phi_rec_833,0,0,0,2025-08-15T00:00:00,2025-09-04T00:00:00,benign
req_ben_43495,pat_283,request_deactivation,phi_rec_283,0,0,0,2025-08-29T00:00:00,2025-09-02T00:00:00,benign
req_ben_21596,pat_1818,request_access,phi_rec_1818,1,1,0,2025-08-02T00:00:00,2025-08-16T00:00:00,benign
req_ben_40659,pat_806,request_deactivation,phi_rec_806,0,0,0,2025-08-11T00:00:00,2025-08-16T00:00:00,benign
req_ben_12157,pat_78,request_access,phi_rec_78,1,1,1,2025-08-04T00:00:00,2025-08-18T00:00:00,benign
req_ben_36405,pat_1976,request_access,phi_rec_1976,0,1,1,2025-08-27T00:00:00,2025-09-01T00:00:00,benign
req_ben_37383,pat_541,request_access,phi_rec_541,1,1,1,2025-08-20T00:00:00,2025-09-02T00:00:00,benign
req_ben_15014,pat_1847,request_access,phi_rec_1847,0,1,1,2025-08-21T00:00:00,2025-09-12T00:00:00,benign
req_ben_16795,pat_860,request_access,phi_rec_860,0,1,1,2025-08-03T00:00:00,2025-08-10T00:00:00,benign
req_ben_18522,pat_1537,request_access,phi_rec_1537,1,0,0,2025-08-08T00:00:00,2025-08-25T00:00:00,benign
req_ben_10680,pat_1947,request_deactivation,phi_rec_1947,0,0,0,2025-08-14T00:00:00,2025-08-17T00:00:00,benign
req_ben_3511,pat_1298,request_deactivation,phi_rec_1298,0,0,0,2025-08-02T00:00:00,2025-08-17T00:00:00,benign
req_ben_35034,pat_1801,request_access,phi_rec_1801,1,0,1,2025-08-18T00:00:00,2025-08-30T00:00:00,benign
req_ben_20725,pat_1540,request_access,phi_rec_1540,1,0,0,2025-08-04T00:00:00,2025-08-16T00:00:00,benign
req_ben_16168,pat_1429,request_access,phi_rec_1429,1,1,1,2025-08-23T00:00:00,2025-09-14T00:00:00,benign
req_ben_37316,pat_739,request_access,phi_rec_739,1,1,0,2025-08-08T00:00:00,2025-08-19T00:00:00,benign
req_ben_38810,pat_1241,request_access,phi_rec_1241,0,1,0,2025-08-20T00:00:00,2025-09-08T00:00:00,benign
req_ben_33233,pat_1299,request_access,phi_rec_1299,1,1,1,2025-08-04T00:00:00,2025-08-05T00:00:00,benign
req_vio_1184,pat_1181,request_access,phi_rec_1181,1,0,0,2025-04-27T00:00:00,,violation_gdpr_art15
req_ben_46072,pat_1973,request_deactivation,phi_rec_1973,0,0,0,2025-08-29T00:00:00,2025-09-06T00:00:00,benign
req_ben_45577,pat_343,request_deactivation,phi_rec_343,0,0,0,2025-08-13T00:00:00,2025-08-19T00:00:00,benign
req_ben_29342,pat_103,request_deactivation,phi_rec_103,0,0,0,2025-08-12T00:00:00,2025-08-30T00:00:00,benign
req_ben_6193,pat_1159,request_access,phi_rec_1159,1,1,1,2025-08-18T00:00:00,2025-08-30T00:00:00,benign
req_ben_15404,pat_602,request_access,phi_rec_602,0,1,1,2025-08-13T00:00:00,2025-08-15T00:00:00,benign
req_ben_11828,pat_700,request_access,phi_rec_700,0,1,0,2025-08-25T00:00:00,2025-09-15T00:00:00,benign
req_ben_30403,pat_1050,request_deactivation,phi_rec_1050,0,0,0,2025-08-29T00:00:00,2025-09-08T00:00:00,benign
req_ben_26675,pat_252,request_access,phi_rec_252,1,1,1,2025-08-03T00:00:00,2025-08-20T00:00:00,benign
req_ben_10503,pat_1173,request_access,phi_rec_1173,1,1,1,2025-08-27T00:00:00,2025-09-09T00:00:00,benign
req_ben_19594,pat_1531,request_access,phi_rec_1531,1,1,1,2025-08-08T00:00:00,2025-08-20T00:00:00,benign
req_ben_40873,pat_744,request_deactivation,phi_rec_744,0,0,0,2025-08-19T00:00:00,2025-08-25T00:00:00,benign
req_ben_35219,pat_28,request_access,phi_rec_28,0,1,1,2025-08-05T00:00:00,2025-08-11T00:00:00,benign
req_ben_38237,pat_1372,request_access,phi_rec_1372,1,0,1,2025-08-12T00:00:00,2025-09-03T00:00:00,benign
req_ben_43575,pat_1374,request_deactivation,phi_rec_1374,0,0,0,2025-08-18T00:00:00,2025-09-07T00:00:00,benign
req_ben_23208,pat_370,request_deactivation,phi_rec_370,0,0,0,2025-08-11T00:00:00,2025-08-20T00:00:00,benign
req_ben_29339,pat_3,request_access,phi_rec_3,0,1,0,2025-08-03T00:00:00,2025-08-20T00:00:00,benign
req_ben_31893,pat_1896,request_deactivation,phi_rec_1896,0,0,0,2025-08-04T00:00:00,2025-08-19T00:00:00,benign
req_ben_24588,pat_299,request_access,phi_rec_299,1,0,0,2025-08-15T00:00:00,2025-08-22T00:00:00,benign
req_ben_33503,pat_1925,request_deactivation,phi_rec_1925,0,0,0,2025-08-11T00:00:00,2025-09-01T00:00:00,benign
req_ben_37588,pat_710,request_access,phi_rec_710,0,1,0,2025-08-19T00:00:00,2025-09-12T00:00:00,benign
req_ben_8484,pat_210,request_access,phi_rec_210,1,0,1,2025-08-22T00:00:00,2025-08-24T00:00:00,benign
req_ben_26357,pat_529,request_access,phi_rec_529,1,1,0,2025-08-22T00:00:00,2025-08-31T00:00:00,benign
req_ben_45856,pat_1828,request_deactivation,phi_rec_1828,0,0,0,2025-08-28T00:00:00,2025-09-05T00:00:00,benign
req_ben_12525,pat_1816,request_deactivation,phi_rec_1816,0,0,0,2025-08-16T00:00:00,2025-09-07T00:00:00,benign
req_ben_47046,pat_1499,request_access,phi_rec_1499,1,1,0,2025-08-06T00:00:00,2025-08-17T00:00:00,benign
req_ben_10860,pat_111,request_deactivation,phi_rec_111,0,0,0,2025-08-14T00:00:00,2025-09-08T00:00:00,benign
req_ben_24923,pat_1766,request_access,phi_rec_1766,1,1,1,2025-08-25T00:00:00,2025-09-04T00:00:00,benign
req_ben_46093,pat_462,request_access,phi_rec_462,0,1,0,2025-08-03T00:00:00,2025-08-11T00:00:00,benign
req_ben_17164,pat_1664,request_access,phi_rec_1664,1,1,1,2025-08-26T00:00:00,2025-09-08T00:00:00,benign
req_ben_40871,pat_156,request_access,phi_rec_156,1,0,1,2025-08-27T00:00:00,2025-09-17T00:00:00,benign
req_ben_33822,pat_1083,request_access,phi_rec_1083,0,1,0,2025-08-23T00:00:00,2025-09-10T00:00:00,benign
req_ben_1437,pat_831,request_deactivation,phi_rec_831,0,0,0,2025-08-20T00:00:00,2025-08-30T00:00:00,benign
req_ben_28631,pat_734,request_access,phi_rec_734,1,1,0,2025-08-20T00:00:00,2025-09-01T00:00:00,benign
req_ben_39535,pat_541,request_deactivation,phi_rec_541,0,0,0,2025-08-18T00:00:00,2025-09-07T00:00:00,benign
req_ben_24154,pat_1070,request_access,phi_rec_1070,1,1,1,2025-08-28T00:00:00,2025-09-11T00:00:00,benign
req_ben_18527,pat_280,request_deactivation,phi_rec_280,0,0,0,2025-08-10T00:00:00,2025-08-29T00:00:00,benign
req_ben_46145,pat_199,request_access,phi_rec_199,1,1,1,2025-08-14T00:00:00,2025-08-19T00:00:00,benign
req_ben_38885,pat_533,request_access,phi_rec_533,1,1,1,2025-08-05T00:00:00,2025-08-18T00:00:00,benign
req_ben_11282,pat_672,request_deactivation,phi_rec_672,0,0,0,2025-08-04T00:00:00,2025-08-13T00:00:00,benign
req_vio_2295,pat_1519,request_deactivation,phi_rec_1519,0,0,0,2025-07-28T00:00:00,,violation_gdpr_art17
req_ben_23486,pat_1165,request_deactivation,phi_rec_1165,0,0,0,2025-08-25T00:00:00,2025-09-16T00:00:00,benign
req_ben_41799,pat_1375,request_deactivation,phi_rec_1375,0,0,0,2025-08-30T00:00:00,2025-09-22T00:00:00,benign
req_ben_3320,pat_323,request_deactivation,phi_rec_323,0,0,0,2025-08-25T00:00:00,2025-09-17T00:00:00,benign
req_ben_3813,pat_1505,request_deactivation,phi_rec_1505,0,0,0,2025-08-21T00:00:00,2025-09-11T00:00:00,benign
req_vio_149,pat_223,request_deactivation,phi_rec_223,0,0,0,2025-03-02T00:00:00,,violation_gdpr_art17
req_ben_16630,pat_1689,request_access,phi_rec_1689,0,0,1,2025-08-29T00:00:00,2025-09-17T00:00:00,benign
req_ben_15025,pat_789,request_access,phi_rec_789,1,0,1,2025-08-19T00:00:00,2025-09-12T00:00:00,benign
req_ben_36231,pat_1912,request_access,phi_rec_1912,0,1,1,2025-08-15T00:00:00,2025-09-04T00:00:00,benign
req_ben_32352,pat_74,request_access,phi_rec_74,1,1,1,2025-08-25T00:00:00,2025-08-27T00:00:00,benign
req_ben_33849,pat_19,request_access,phi_rec_19,1,0,0,2025-08-11T00:00:00,2025-08-16T00:00:00,benign
req_ben_19152,pat_1784,request_access,phi_rec_1784,1,0,1,2025-08-03T00:00:00,2025-08-12T00:00:00,benign
req_ben_17882,pat_1552,request_access,phi_rec_1552,0,1,1,2025-08-03T00:00:00,2025-08-22T00:00:00,benign
req_ben_23088,pat_134,request_access,phi_rec_134,1,1,1,2025-08-10T00:00:00,2025-08-13T00:00:00,benign
req_ben_43019,pat_48,request_access,phi_rec_48,1,1,1,2025-08-27T00:00:00,2025-08-31T00:00:00,benign
req_ben_32916,pat_884,request_deactivation,phi_rec_884,0,0,0,2025-08-14T00:00:00,2025-08-31T00:00:00,benign
req_ben_45314,pat_344,request_deactivation,phi_rec_344,0,0,0,2025-08-04T00:00:00,2025-08-27T00:00:00,benign
req_ben_3007,pat_1478,request_deactivation,phi_rec_1478,0,0,0,2025-08-29T00:00:00,2025-09-20T00:00:00,benign
req_ben_19477,pat_1047,request_deactivation,phi_rec_1047,0,0,0,2025-08-28T00:00:00,2025-09-05T00:00:00,benign
req_ben_46461,pat_803,request_access,phi_rec_803,0,0,1,2025-08-25T00:00:00,2025-09-15T00:00:00,benign
req_ben_2340,pat_1770,request_access,phi_rec_1770,1,0,1,2025-08-06T00:00:00,2025-08-20T00:00:00,benign
req_ben_13041,pat_878,request_access,phi_rec_878,1,1,1,2025-08-04T00:00:00,2025-08-20T00:00:00,benign
req_ben_30444,pat_497,request_access,phi_rec_497,1,0,0,2025-08-17T00:00:00,2025-08-25T00:00:00,benign
req_ben_21755,pat_709,request_access,phi_rec_709,1,1,1,2025-08-13T00:00:00,2025-08-17T00:00:00,benign
req_ben_46647,pat_1312,request_access,phi_rec_1312,1,1,0,2025-08-12T00:00:00,2025-08-29T00:00:00,benign
req_ben_18848,pat_1516,request_access,phi_rec_1516,0,1,1,2025-08-08T00:00:00,2025-08-28T00:00:00,benign
req_ben_20005,pat_1173,request_access,phi_rec_1173,1,0,0,2025-08-07T00:00:00,2025-08-22T00:00:00,benign
req_ben_16314,pat_20,request_deactivation,phi_rec_20,0,0,0,2025-08-29T00:00:00,2025-09-11T00:00:00,benign
req_ben_15419,pat_1975,request_access,phi_rec_1975,1,1,0,2025-08-28T00:00:00,2025-09-08T00:00:00,benign
req_ben_14241,pat_1811,request_deactivation,phi_rec_1811,0,0,0,2025-08-10T00:00:00,2025-08-31T00:00:00,benign
req_ben_29845,pat_120,request_access,phi_rec_120,1,1,1,2025-08-27T00:00:00,2025-09-12T00:00:00,benign
req_ben_28073,pat_1407,request_access,phi_rec_1407,1,1,1,2025-08-16T00:00:00,2025-09-04T00:00:00,benign
req_ben_28815,pat_370,request_deactivation,phi_rec_370,0,0,0,2025-08-08T00:00:00,2025-08-24T00:00:00,benign
req_ben_26296,pat_416,request_access,phi_rec_416,1,0,1,2025-08-02T00:00:00,2025-08-19T00:00:00,benign
req_ben_11640,pat_1526,request_access,phi_rec_1526,1,1,0,2025-08-15T00:00:00,2025-09-07T00:00:00,benign
req_ben_23865,pat_656,request_access,phi_rec_656,1,1,1,2025-08-21T00:00:00,2025-08-23T00:00:00,benign
req_ben_24143,pat_834,request_access,phi_rec_834,1,1,0,2025-08-11T00:00:00,2025-08-21T00:00:00,benign
req_ben_7341,pat_1783,request_access,phi_rec_1783,1,1,1,2025-08-11T00:00:00,2025-08-31T00:00:00,benign
req_ben_30522,pat_1596,request_access,phi_rec_1596,1,1,0,2025-08-24T00:00:00,2025-08-25T00:00:00,benign
req_ben_20956,pat_1578,request_access,phi_rec_1578,0,0,1,2025-08-09T00:00:00,2025-08-21T00:00:00,benign
req_vio_2489,pat_46,request_deactivation,phi_rec_46,0,0,0,2025-03-12T00:00:00,,violation_gdpr_art17
req_ben_21748,pat_1628,request_access,phi_rec_1628,1,0,1,2025-08-21T00:00:00,2025-08-26T00:00:00,benign
req_ben_45733,pat_468,request_access,phi_rec_468,1,1,1,2025-08-21T00:00:00,2025-09-04T00:00:00,benign
req_vio_257,pat_1346,request_deactivation,phi_rec_1346,0,0,0,2025-03-20T00:00:00,,violation_gdpr_art17
req_ben_32169,pat_750,request_deactivation,phi_rec_750,0,0,0,2025-08-18T00:00:00,2025-09-09T00:00:00,benign
req_ben_21111,pat_785,request_access,phi_rec_785,0,1,0,2025-08-03T00:00:00,2025-08-07T00:00:00,benign
req_ben_35101,pat_1389,request_access,phi_rec_1389,1,1,1,2025-08-28T00:00:00,2025-08-30T00:00:00,benign
req_ben_33019,pat_292,request_access,phi_rec_292,1,1,1,2025-08-22T00:00:00,2025-09-15T00:00:00,benign
req_ben_8212,pat_1814,request_access,phi_rec_1814,1,1,1,2025-08-25T00:00:00,2025-09-14T00:00:00,benign
req_ben_35722,pat_448,request_access,phi_rec_448,1,1,1,2025-08-23T00:00:00,2025-08-25T00:00:00,benign
req_ben_11959,pat_1655,request_access,phi_rec_1655,1,1,1,2025-08-15T00:00:00,2025-09-04T00:00:00,benign
req_ben_7049,pat_1067,request_access,phi_rec_1067,0,1,1,2025-08-03T00:00:00,2025-08-08T00:00:00,benign
req_ben_26677,pat_1185,request_access,phi_rec_1185,0,0,1,2025-08-10T00:00:00,2025-08-24T00:00:00,benign
req_ben_39337,pat_1510,request_access,phi_rec_1510,1,1,1,2025-08-16T00:00:00,2025-08-25T00:00:00,benign
req_ben_26957,pat_785,request_access,phi_rec_785,0,1,1,2025-08-21T00:00:00,2025-08-22T00:00:00,benign
req_ben_6322,pat_1708,request_deactivation,phi_rec_1708,0,0,0,2025-08-25T00:00:00,2025-09-10T00:00:00,benign
req_ben_21489,pat_1810,request_deactivation,phi_rec_1810,0,0,0,2025-08-25T00:00:00,2025-09-19T00:00:00,benign
req_ben_13778,pat_1107,request_access,phi_rec_1107,0,0,1,2025-08-30T00:00:00,2025-09-14T00:00:00,benign
req_ben_23497,pat_496,request_access,phi_rec_496,1,0,0,2025-08-05T00:00:00,2025-08-28T00:00:00,benign
req_ben_13236,pat_564,request_access,phi_rec_564,1,0,0,2025-08-11T00:00:00,2025-09-01T00:00:00,benign
req_ben_37194,pat_1418,request_deactivation,phi_rec_1418,0,0,0,2025-08-21T00:00:00,2025-09-14T00:00:00,benign
req_ben_2901,pat_680,request_access,phi_rec_680,0,0,1,2025-08-08T00:00:00,2025-08-31T00:00:00,benign
req_ben_3173,pat_1164,request_access,phi_rec_1164,0,0,1,2025-08-13T00:00:00,2025-08-25T00:00:00,benign
req_ben_3257,pat_280,request_access,phi_rec_280,1,0,1,2025-08-11T00:00:00,2025-09-03T00:00:00,benign
req_ben_30081,pat_1677,request_deactivation,phi_rec_1677,0,0,0,2025-08-08T00:00:00,2025-08-29T00:00:00,benign
req_ben_11154,pat_953,request_deactivation,phi_rec_953,0,0,0,2025-08-20T00:00:00,2025-09-12T00:00:00,benign
req_vio_1845,pat_1343,request_deactivation,phi_rec_1343,0,0,0,2025-07-17T00:00:00,,violation_gdpr_art17
req_ben_44471,pat_1178,request_access,phi_rec_1178,1,1,1,2025-08-07T00:00:00,2025-08-20T00:00:00,benign
req_ben_32031,pat_1199,request_access,phi_rec_1199,0,0,1,2025-08-08T00:00:00,2025-08-16T00:00:00,benign
req_vio_2209,pat_286,request_deactivation,phi_rec_286,0,0,0,2025-05-13T00:00:00,,violation_gdpr_art17
req_ben_47487,pat_1648,request_access,phi_rec_1648,0,1,1,2025-08-18T00:00:00,2025-09-04T00:00:00,benign
req_ben_43553,pat_898,request_deactivation,phi_rec_898,0,0,0,2025-08-21T00:00:00,2025-08-23T00:00:00,benign
req_ben_27235,pat_1417,request_access,phi_rec_1417,0,1,0,2025-08-07T00:00:00,2025-08-21T00:00:00,benign
req_vio_1677,pat_1000,request_deactivation,phi_rec_1000,0,0,0,2025-02-12T00:00:00,,violation_gdpr_art17
req_ben_41573,pat_37,request_access,phi_rec_37,0,1,0,2025-08-15T00:00:00,2025-09-06T00:00:00,benign
req_ben_29964,pat_217,request_deactivation,phi_rec_217,0,0,0,2025-08-14T00:00:00,2025-08-18T00:00:00,benign
req_ben_17843,pat_621,request_access,phi_rec_621,0,1,1,2025-08-05T00:00:00,2025-08-27T00:00:00,benign
req_ben_10291,pat_279,request_access,phi_rec_279,1,0,0,2025-08-15T00:00:00,2025-08-24T00:00:00,benign
req_ben_27541,pat_236,request_access,phi_rec_236,1,1,1,2025-08-28T00:00:00,2025-09-22T00:00:00,benign
req_ben_14652,pat_1853,request_deactivation,phi_rec_1853,0,0,0,2025-08-09T00:00:00,2025-08-31T00:00:00,benign
req_ben_45531,pat_1745,request_deactivation,phi_rec_1745,0,0,0,2025-08-08T00:00:00,2025-08-31T00:00:00,benign
req_ben_36283,pat_836,request_access,phi_rec_836,1,1,1,2025-08-20T00:00:00,2025-09-03T00:00:00,benign
req_ben_15617,pat_508,request_access,phi_rec_508,1,1,1,2025-08-18T00:00:00,2025-08-21T00:00:00,benign
req_ben_30529,pat_1381,request_access,phi_rec_1381,0,1,0,2025-08-20T00:00:00,2025-09-12T00:00:00,benign
req_ben_28386,pat_829,request_access,phi_rec_829,1,1,1,2025-08-02T00:00:00,2025-08-17T00:00:00,benign
req_ben_22689,pat_1507,request_access,phi_rec_1507,1,1,1,2025-08-03T00:00:00,2025-08-12T00:00:00,benign
req_ben_44452,pat_948,request_access,phi_rec_948,1,1,1,2025-08-07T00:00:00,2025-08-25T00:00:00,benign
req_ben_11178,pat_247,request_access,phi_rec_247,0,0,1,2025-08-24T00:00:00,2025-09-11T00:00:00,benign
req_ben_45898,pat_192,request_access,phi_rec_192,1,1,1,2025-08-20T00:00:00,2025-09-05T00:00:00,benign
req_ben_10432,pat_1053,request_access,phi_rec_1053,1,0,0,2025-08-24T00:00:00,2025-08-31T00:00:00,benign
req_ben_21912,pat_958,request_deactivation,phi_rec_958,0,0,0,2025-08-29T00:00:00,2025-09-07T00:00:00,benign
req_ben_23949,pat_1046,request_access,phi_rec_1046,1,1,1,2025-08-07T00:00:00,2025-08-26T00:00:00,benign
req_ben_40531,pat_638,request_access,phi_rec_638,1,1,1,2025-08-09T00:00:00,2025-08-27T00:00:00,benign
req_ben_26979,pat_1173,request_access,phi_rec_1173,0,1,0,2025-08-05T00:00:00,2025-08-15T00:00:00,benign
req_ben_9801,pat_1663,request_access,phi_rec_1663,0,1,0,2025-08-02T00:00:00,2025-08-16T00:00:00,benign
req_ben_30794,pat_972,request_access,phi_rec_972,1,0,0,2025-08-25T00:00:00,2025-09-16T00:00:00,benign
req_ben_26426,pat_1720,request_deactivation,phi_rec_1720,0,0,0,2025-08-12T00:00:00,2025-08-31T00:00:00,benign
req_ben_27456,pat_493,request_access,phi_rec_493,1,1,0,2025-08-25T00:00:00,2025-09-11T00:00:00,benign
req_ben_44555,pat_1414,request_access,phi_rec_1414,0,1,0,2025-08-10T00:00:00,2025-08-27T00:00:00,benign
req_ben_15730,pat_1602,request_access,phi_rec_1602,0,1,1,2025-08-25T00:00:00,2025-09-13T00:00:00,benign
req_vio_585,pat_632,request_deactivation,phi_rec_632,0,0,0,2025-04-27T00:00:00,,violation_gdpr_art17
req_ben_1589,pat_752,request_access,phi_rec_752,1,1,0,2025-08-07T00:00:00,2025-08-10T00:00:00,benign
req_ben_30449,pat_625,request_access,phi_rec_625,1,1,0,2025-08-17T00:00:00,2025-09-03T00:00:00,benign
req_ben_6912,pat_672,request_access,phi_rec_672,0,1,0,2025-08-11T00:00:00,2025-08-16T00:00:00,benign
req_ben_7074,pat_387,request_access,phi_rec_387,0,0,1,2025-08-26T00:00:00,2025-09-18T00:00:00,benign
req_ben_44259,pat_556,request_access,phi_rec_556,0,0,1,2025-08-06T00:00:00,2025-08-18T00:00:00,benign
req_ben_40429,pat_622,request_deactivation,phi_rec_622,0,0,0,2025-08-21T00:00:00,2025-09-11T00:00:00,benign
req_ben_18321,pat_1618,request_deactivation,phi_rec_1618,0,0,0,2025-08-06T00:00:00,2025-08-08T00:00:00,benign
req_ben_352,pat_681,request_access,phi_rec_681,1,0,1,2025-08-10T00:00:00,2025-08-21T00:00:00,benign
req_ben_26266,pat_1357,request_access,phi_rec_1357,0,1,1,2025-08-14T00:00:00,2025-08-22T00:00:00,benign
req_ben_38357,pat_5,request_access,phi_rec_5,0,1,1,2025-08-09T00:00:00,2025-08-18T00:00:00,benign
req_ben_23416,pat_26,request_access,phi_rec_26,1,0,1,2025-08-30T00:00:00,2025-09-22T00:00:00,benign
req_ben_23256,pat_906,request_access,phi_rec_906,1,0,0,2025-08-21T00:00:00,2025-08-29T00:00:00,benign
req_ben_35657,pat_1577,request_deactivation,phi_rec_1577,0,0,0,2025-08-14T00:00:00,2025-08-26T00:00:00,benign
req_ben_18520,pat_1105,request_access,phi_rec_1105,0,1,1,2025-08-02T00:00:00,2025-08-24T00:00:00,benign
req_ben_25543,pat_1953,request_deactivation,phi_rec_1953,0,0,0,2025-08-28T00:00:00,2025-09-22T00:00:00,benign
req_ben_20879,pat_754,request_access,phi_rec_754,0,1,1,2025-08-21T00:00:00,2025-08-31T00:00:00,benign
req_ben_29674,pat_991,request_access,phi_rec_991,1,0,0,2025-08-07T00:00:00,2025-08-21T00:00:00,benign
req_ben_13243,pat_572,request_access,phi_rec_572,0,0,1,2025-08-04T00:00:00,2025-08-06T00:00:00,benign
req_ben_22397,pat_1376,request_access,phi_rec_1376,0,1,1,2025-08-13T00:00:00,2025-09-07T00:00:00,benign
req_ben_15725,pat_575,request_access,phi_rec_575,1,1,0,2025-08-10T00:00:00,2025-08-22T00:00:00,benign
req_ben_12237,pat_798,request_deactivation,phi_rec_798,0,0,0,2025-08-27T00:00:00,2025-09-09T00:00:00,benign
req_ben_39090,pat_1385,request_access,phi_rec_1385,0,0,1,2025-08-24T00:00:00,2025-09-12T00:00:00,benign
req_ben_11426,pat_387,request_access,phi_rec_387,0,0,1,2025-08-12T00:00:00,2025-09-02T00:00:00,benign
req_vio_1656,pat_224,request_access,phi_rec_224,0,0,1,2025-07-06T00:00:00,,violation_gdpr_art15
req_ben_2353,pat_1400,request_access,phi_rec_1400,1,0,0,2025-08-26T00:00:00,2025-08-27T00:00:00,benign
req_ben_44487,pat_163,request_deactivation,phi_rec_163,0,0,0,2025-08-17T00:00:00,2025-09-03T00:00:00,benign
req_ben_8709,pat_727,request_deactivation,phi_rec_727,0,0,0,2025-08-17T00:00:00,2025-09-05T00:00:00,benign
req_vio_841,pat_1356,request_deactivation,phi_rec_1356,0,0,0,2025-03-26T00:00:00,,violation_gdpr_art17
req_ben_41174,pat_1159,request_access,phi_rec_1159,1,1,1,2025-08-21T00:00:00,2025-09-04T00:00:00,benign
req_ben_41515,pat_405,request_deactivation,phi_rec_405,0,0,0,2025-08-12T00:00:00,2025-08-31T00:00:00,benign
req_ben_7585,pat_59,request_deactivation,phi_rec_59,0,0,0,2025-08-07T00:00:00,2025-08-22T00:00:00,benign
req_ben_7157,pat_978,request_access,phi_rec_978,1,1,1,2025-08-24T00:00:00,2025-09-16T00:00:00,benign
